,LOCATION,TIME,Value
0,AUS,2000-Q1,6.650708
1,AUS,2000-Q2,6.3020830000000005
2,AUS,2000-Q3,5.989491
3,AUS,2000-Q4,6.1715599999999995
4,AUS,2001-Q1,6.366835
5,AUS,2001-Q2,6.869636999999999
6,AUS,2001-Q3,6.867266000000001
7,AUS,2001-Q4,6.979412
8,AUS,2002-Q1,6.626871
9,AUS,2002-Q2,6.4049760000000004
10,AUS,2002-Q3,6.279915
11,AUS,2002-Q4,6.15741
12,AUS,2003-Q1,6.055958
13,AUS,2003-Q2,6.051594000000001
14,AUS,2003-Q3,5.9065650000000005
15,AUS,2003-Q4,5.7085669999999995
16,AUS,2004-Q1,5.537433999999999
17,AUS,2004-Q2,5.436225
18,AUS,2004-Q3,5.478689
19,AUS,2004-Q4,5.117726
20,AUS,2005-Q1,5.1073580000000005
21,AUS,2005-Q2,5.0577559999999995
22,AUS,2005-Q3,4.957692
23,AUS,2005-Q4,5.007709999999999
24,AUS,2006-Q1,5.045244
25,AUS,2006-Q2,4.858089
26,AUS,2006-Q3,4.677131
27,AUS,2006-Q4,4.515551
28,AUS,2007-Q1,4.550601
29,AUS,2007-Q2,4.325621
30,AUS,2007-Q3,4.253458
31,AUS,2007-Q4,4.3540209999999995
32,AUS,2008-Q1,4.087124
33,AUS,2008-Q2,4.25937
34,AUS,2008-Q3,4.182842
35,AUS,2008-Q4,4.441281
36,AUS,2009-Q1,5.309744
37,AUS,2009-Q2,5.730017
38,AUS,2009-Q3,5.678883
39,AUS,2009-Q4,5.557857
40,AUS,2010-Q1,5.332538
41,AUS,2010-Q2,5.291588
42,AUS,2010-Q3,5.120329
43,AUS,2010-Q4,5.090347
44,AUS,2011-Q1,4.971769
45,AUS,2011-Q2,4.963495
46,AUS,2011-Q3,5.18888
47,AUS,2011-Q4,5.205238
48,AUS,2012-Q1,5.146833999999999
49,AUS,2012-Q2,5.1193610000000005
50,AUS,2012-Q3,5.269537000000001
51,AUS,2012-Q4,5.36747
52,AUS,2013-Q1,5.482393
53,AUS,2013-Q2,5.630737
54,AUS,2013-Q3,5.717954
55,AUS,2013-Q4,5.842188
56,AUS,2014-Q1,5.898409
57,AUS,2014-Q2,5.926241
58,AUS,2014-Q3,6.160758
59,AUS,2014-Q4,6.2572790000000005
60,AUS,2015-Q1,6.183133
61,AUS,2015-Q2,6.016308
62,AUS,2015-Q3,6.171675
63,AUS,2015-Q4,5.840145
64,AUS,2016-Q1,5.779163
65,AUS,2016-Q2,5.686433
66,AUS,2016-Q3,5.646031
67,AUS,2016-Q4,5.725965
68,AUS,2017-Q1,5.786862999999999
69,AUS,2017-Q2,5.587657
70,AUS,2017-Q3,5.513017
71,AUS,2017-Q4,5.4639489999999995
72,AUS,2018-Q1,5.521843
73,AUS,2018-Q2,5.419763
74,AUS,2018-Q3,5.182827
75,AUS,2018-Q4,5.036932
76,AUS,2019-Q1,5.025599
77,AUS,2019-Q2,5.2298160000000005
78,AUS,2019-Q3,5.23174
79,AUS,2019-Q4,5.164823999999999
80,AUS,2020-Q1,5.1904449999999995
81,AUS,2020-Q2,6.956032
82,AUT,2000-Q1,4.233333
83,AUT,2000-Q2,3.7
84,AUT,2000-Q3,3.833333
85,AUT,2000-Q4,3.766667
86,AUT,2001-Q1,3.6333330000000004
87,AUT,2001-Q2,4.0
88,AUT,2001-Q3,4.1
89,AUT,2001-Q4,4.3
90,AUT,2002-Q1,4.5
91,AUT,2002-Q2,4.233333
92,AUT,2002-Q3,4.4
93,AUT,2002-Q4,4.433333
94,AUT,2003-Q1,4.533333
95,AUT,2003-Q2,4.8
96,AUT,2003-Q3,4.8
97,AUT,2003-Q4,5.033333
98,AUT,2004-Q1,5.633333
99,AUT,2004-Q2,5.366667
100,AUT,2004-Q3,5.466667
101,AUT,2004-Q4,5.5
102,AUT,2005-Q1,5.433333
103,AUT,2005-Q2,5.733333
104,AUT,2005-Q3,5.7
105,AUT,2005-Q4,5.733333
106,AUT,2006-Q1,5.733333
107,AUT,2006-Q2,5.233333
108,AUT,2006-Q3,5.0
109,AUT,2006-Q4,4.933333
110,AUT,2007-Q1,4.933333
111,AUT,2007-Q2,5.1
112,AUT,2007-Q3,4.966667
113,AUT,2007-Q4,4.466667
114,AUT,2008-Q1,4.2
115,AUT,2008-Q2,3.8
116,AUT,2008-Q3,4.066667
117,AUT,2008-Q4,4.4
118,AUT,2009-Q1,4.766667
119,AUT,2009-Q2,5.366667
120,AUT,2009-Q3,5.6666669999999995
121,AUT,2009-Q4,5.5
122,AUT,2010-Q1,5.066667
123,AUT,2010-Q2,4.933333
124,AUT,2010-Q3,4.866667
125,AUT,2010-Q4,4.5
126,AUT,2011-Q1,4.866667
127,AUT,2011-Q2,4.533333
128,AUT,2011-Q3,4.133333
129,AUT,2011-Q4,4.8
130,AUT,2012-Q1,4.533333
131,AUT,2012-Q2,4.933333
132,AUT,2012-Q3,5.2
133,AUT,2012-Q4,5.0
134,AUT,2013-Q1,5.3
135,AUT,2013-Q2,5.1666669999999995
136,AUT,2013-Q3,5.4
137,AUT,2013-Q4,5.466667
138,AUT,2014-Q1,5.6
139,AUT,2014-Q2,5.5
140,AUT,2014-Q3,5.6666669999999995
141,AUT,2014-Q4,5.6666669999999995
142,AUT,2015-Q1,5.566667
143,AUT,2015-Q2,5.9
144,AUT,2015-Q3,5.6
145,AUT,2015-Q4,5.9
146,AUT,2016-Q1,6.033333
147,AUT,2016-Q2,6.2
148,AUT,2016-Q3,6.1666669999999995
149,AUT,2016-Q4,5.766667
150,AUT,2017-Q1,5.733333
151,AUT,2017-Q2,5.5
152,AUT,2017-Q3,5.366667
153,AUT,2017-Q4,5.433333
154,AUT,2018-Q1,5.033333
155,AUT,2018-Q2,4.766667
156,AUT,2018-Q3,4.933333
157,AUT,2018-Q4,4.8
158,AUT,2019-Q1,4.766667
159,AUT,2019-Q2,4.5
160,AUT,2019-Q3,4.5
161,AUT,2019-Q4,4.233333
162,AUT,2020-Q1,4.466667
163,AUT,2020-Q2,5.2
164,BEL,2000-Q1,7.1
165,BEL,2000-Q2,6.8
166,BEL,2000-Q3,6.9
167,BEL,2000-Q4,6.633333
168,BEL,2001-Q1,6.066667
169,BEL,2001-Q2,6.5
170,BEL,2001-Q3,6.3
171,BEL,2001-Q4,7.4
172,BEL,2002-Q1,7.3333330000000005
173,BEL,2002-Q2,7.3
174,BEL,2002-Q3,7.5
175,BEL,2002-Q4,7.966667
176,BEL,2003-Q1,8.1
177,BEL,2003-Q2,8.1
178,BEL,2003-Q3,8.133333
179,BEL,2003-Q4,8.366667
180,BEL,2004-Q1,8.533334
181,BEL,2004-Q2,7.766667
182,BEL,2004-Q3,8.866667
183,BEL,2004-Q4,8.366667
184,BEL,2005-Q1,8.466666
185,BEL,2005-Q2,8.5
186,BEL,2005-Q3,8.5
187,BEL,2005-Q4,8.433333
188,BEL,2006-Q1,8.566667
189,BEL,2006-Q2,8.666667
190,BEL,2006-Q3,7.9
191,BEL,2006-Q4,7.933333
192,BEL,2007-Q1,7.8333330000000005
193,BEL,2007-Q2,8.0
194,BEL,2007-Q3,7.066667
195,BEL,2007-Q4,7.066667
196,BEL,2008-Q1,6.9
197,BEL,2008-Q2,6.633333
198,BEL,2008-Q3,7.5
199,BEL,2008-Q4,6.8333330000000005
200,BEL,2009-Q1,7.766667
201,BEL,2009-Q2,7.8333330000000005
202,BEL,2009-Q3,7.966667
203,BEL,2009-Q4,8.066667
204,BEL,2010-Q1,8.566667
205,BEL,2010-Q2,8.433333
206,BEL,2010-Q3,8.4
207,BEL,2010-Q4,7.8333330000000005
208,BEL,2011-Q1,7.1
209,BEL,2011-Q2,6.9
210,BEL,2011-Q3,7.5
211,BEL,2011-Q4,7.066667
212,BEL,2012-Q1,7.1666669999999995
213,BEL,2012-Q2,7.266667
214,BEL,2012-Q3,7.5
215,BEL,2012-Q4,8.266666
216,BEL,2013-Q1,8.4
217,BEL,2013-Q2,8.4
218,BEL,2013-Q3,8.466666
219,BEL,2013-Q4,8.533334
220,BEL,2014-Q1,8.666667
221,BEL,2014-Q2,8.5
222,BEL,2014-Q3,8.533334
223,BEL,2014-Q4,8.5
224,BEL,2015-Q1,8.7
225,BEL,2015-Q2,8.566667
226,BEL,2015-Q3,8.0
227,BEL,2015-Q4,8.666667
228,BEL,2016-Q1,8.266666
229,BEL,2016-Q2,8.133333
230,BEL,2016-Q3,7.733333
231,BEL,2016-Q4,7.233333
232,BEL,2017-Q1,7.7
233,BEL,2017-Q2,7.233333
234,BEL,2017-Q3,7.1
235,BEL,2017-Q4,6.433333
236,BEL,2018-Q1,6.1
237,BEL,2018-Q2,6.233333
238,BEL,2018-Q3,5.733333
239,BEL,2018-Q4,5.766667
240,BEL,2019-Q1,5.533333
241,BEL,2019-Q2,5.466667
242,BEL,2019-Q3,5.233333
243,BEL,2019-Q4,5.2
244,BEL,2020-Q1,5.066667
245,BEL,2020-Q2,5.4
246,CAN,2000-Q1,6.866667
247,CAN,2000-Q2,6.6666669999999995
248,CAN,2000-Q3,6.9
249,CAN,2000-Q4,6.9
250,CAN,2001-Q1,7.0
251,CAN,2001-Q2,7.1
252,CAN,2001-Q3,7.1666669999999995
253,CAN,2001-Q4,7.633333
254,CAN,2002-Q1,7.933333
255,CAN,2002-Q2,7.7
256,CAN,2002-Q3,7.5
257,CAN,2002-Q4,7.533333
258,CAN,2003-Q1,7.4
259,CAN,2003-Q2,7.6666669999999995
260,CAN,2003-Q3,7.766667
261,CAN,2003-Q4,7.466667
262,CAN,2004-Q1,7.3333330000000005
263,CAN,2004-Q2,7.1666669999999995
264,CAN,2004-Q3,7.0
265,CAN,2004-Q4,7.133333
266,CAN,2005-Q1,6.933333
267,CAN,2005-Q2,6.866667
268,CAN,2005-Q3,6.7
269,CAN,2005-Q4,6.533333
270,CAN,2006-Q1,6.466667
271,CAN,2006-Q2,6.1666669999999995
272,CAN,2006-Q3,6.4
273,CAN,2006-Q4,6.133333
274,CAN,2007-Q1,6.1666669999999995
275,CAN,2007-Q2,6.1
276,CAN,2007-Q3,5.933333
277,CAN,2007-Q4,5.933333
278,CAN,2008-Q1,5.966667
279,CAN,2008-Q2,6.0
280,CAN,2008-Q3,6.1
281,CAN,2008-Q4,6.566667
282,CAN,2009-Q1,7.8333330000000005
283,CAN,2009-Q2,8.533334
284,CAN,2009-Q3,8.6
285,CAN,2009-Q4,8.466666
286,CAN,2010-Q1,8.233334
287,CAN,2010-Q2,8.0
288,CAN,2010-Q3,8.1
289,CAN,2010-Q4,7.6666669999999995
290,CAN,2011-Q1,7.7
291,CAN,2011-Q2,7.533333
292,CAN,2011-Q3,7.3333330000000005
293,CAN,2011-Q4,7.433333
294,CAN,2012-Q1,7.466667
295,CAN,2012-Q2,7.3
296,CAN,2012-Q3,7.266667
297,CAN,2012-Q4,7.266667
298,CAN,2013-Q1,7.1666669999999995
299,CAN,2013-Q2,7.066667
300,CAN,2013-Q3,7.1
301,CAN,2013-Q4,7.066667
302,CAN,2014-Q1,7.0
303,CAN,2014-Q2,7.0
304,CAN,2014-Q3,7.0
305,CAN,2014-Q4,6.7
306,CAN,2015-Q1,6.733333
307,CAN,2015-Q2,6.8333330000000005
308,CAN,2015-Q3,6.966667
309,CAN,2015-Q4,7.066667
310,CAN,2016-Q1,7.2
311,CAN,2016-Q2,6.933333
312,CAN,2016-Q3,6.933333
313,CAN,2016-Q4,6.9
314,CAN,2017-Q1,6.6666669999999995
315,CAN,2017-Q2,6.5
316,CAN,2017-Q3,6.2
317,CAN,2017-Q4,6.0
318,CAN,2018-Q1,5.8
319,CAN,2018-Q2,5.933333
320,CAN,2018-Q3,5.9
321,CAN,2018-Q4,5.7
322,CAN,2019-Q1,5.766667
323,CAN,2019-Q2,5.566667
324,CAN,2019-Q3,5.633333
325,CAN,2019-Q4,5.7
326,CAN,2020-Q1,6.3
327,CAN,2020-Q2,13.0
328,CZE,2000-Q1,9.2
329,CZE,2000-Q2,8.866667
330,CZE,2000-Q3,8.6
331,CZE,2000-Q4,8.433333
332,CZE,2001-Q1,8.266666
333,CZE,2001-Q2,8.133333
334,CZE,2001-Q3,8.2
335,CZE,2001-Q4,7.9
336,CZE,2002-Q1,7.466667
337,CZE,2002-Q2,7.2
338,CZE,2002-Q3,7.233333
339,CZE,2002-Q4,7.3333330000000005
340,CZE,2003-Q1,7.4
341,CZE,2003-Q2,7.633333
342,CZE,2003-Q3,7.933333
343,CZE,2003-Q4,8.166667
344,CZE,2004-Q1,8.433333
345,CZE,2004-Q2,8.366667
346,CZE,2004-Q3,8.3
347,CZE,2004-Q4,8.266666
348,CZE,2005-Q1,8.133333
349,CZE,2005-Q2,7.9
350,CZE,2005-Q3,7.8
351,CZE,2005-Q4,7.766667
352,CZE,2006-Q1,7.733333
353,CZE,2006-Q2,7.266667
354,CZE,2006-Q3,7.0
355,CZE,2006-Q4,6.566667
356,CZE,2007-Q1,5.8333330000000005
357,CZE,2007-Q2,5.466667
358,CZE,2007-Q3,5.133333
359,CZE,2007-Q4,4.866667
360,CZE,2008-Q1,4.533333
361,CZE,2008-Q2,4.4
362,CZE,2008-Q3,4.266667
363,CZE,2008-Q4,4.5
364,CZE,2009-Q1,5.6
365,CZE,2009-Q2,6.433333
366,CZE,2009-Q3,7.233333
367,CZE,2009-Q4,7.433333
368,CZE,2010-Q1,7.766667
369,CZE,2010-Q2,7.266667
370,CZE,2010-Q3,7.1
371,CZE,2010-Q4,7.0
372,CZE,2011-Q1,6.933333
373,CZE,2011-Q2,6.8
374,CZE,2011-Q3,6.533333
375,CZE,2011-Q4,6.566667
376,CZE,2012-Q1,6.9
377,CZE,2012-Q2,6.8333330000000005
378,CZE,2012-Q3,6.966667
379,CZE,2012-Q4,7.233333
380,CZE,2013-Q1,7.2
381,CZE,2013-Q2,6.966667
382,CZE,2013-Q3,6.933333
383,CZE,2013-Q4,6.766667
384,CZE,2014-Q1,6.566667
385,CZE,2014-Q2,6.2
386,CZE,2014-Q3,5.9
387,CZE,2014-Q4,5.8
388,CZE,2015-Q1,5.733333
389,CZE,2015-Q2,5.1
390,CZE,2015-Q3,4.8
391,CZE,2015-Q4,4.533333
392,CZE,2016-Q1,4.233333
393,CZE,2016-Q2,4.033333
394,CZE,2016-Q3,3.9666669999999997
395,CZE,2016-Q4,3.666667
396,CZE,2017-Q1,3.3666669999999996
397,CZE,2017-Q2,3.066667
398,CZE,2017-Q3,2.7
399,CZE,2017-Q4,2.4666669999999997
400,CZE,2018-Q1,2.3666669999999996
401,CZE,2018-Q2,2.266667
402,CZE,2018-Q3,2.266667
403,CZE,2018-Q4,2.0
404,CZE,2019-Q1,2.1
405,CZE,2019-Q2,1.9666669999999997
406,CZE,2019-Q3,2.0
407,CZE,2019-Q4,2.0333330000000003
408,CZE,2020-Q1,2.0333330000000003
409,CZE,2020-Q2,2.433333
410,DNK,2000-Q1,4.6666669999999995
411,DNK,2000-Q2,4.433333
412,DNK,2000-Q3,4.1
413,DNK,2000-Q4,4.066667
414,DNK,2001-Q1,4.366667
415,DNK,2001-Q2,4.3333330000000005
416,DNK,2001-Q3,4.633333
417,DNK,2001-Q4,4.7
418,DNK,2002-Q1,4.433333
419,DNK,2002-Q2,4.4
420,DNK,2002-Q3,4.933333
421,DNK,2002-Q4,4.8
422,DNK,2003-Q1,5.0
423,DNK,2003-Q2,5.533333
424,DNK,2003-Q3,5.433333
425,DNK,2003-Q4,5.766667
426,DNK,2004-Q1,5.6666669999999995
427,DNK,2004-Q2,5.466667
428,DNK,2004-Q3,5.6
429,DNK,2004-Q4,5.3333330000000005
430,DNK,2005-Q1,5.233333
431,DNK,2005-Q2,5.066667
432,DNK,2005-Q3,4.733333
433,DNK,2005-Q4,4.1666669999999995
434,DNK,2006-Q1,4.1666669999999995
435,DNK,2006-Q2,4.1
436,DNK,2006-Q3,3.7
437,DNK,2006-Q4,3.6333330000000004
438,DNK,2007-Q1,3.9
439,DNK,2007-Q2,3.6
440,DNK,2007-Q3,4.033333
441,DNK,2007-Q4,3.566667
442,DNK,2008-Q1,3.266667
443,DNK,2008-Q2,3.566667
444,DNK,2008-Q3,3.8
445,DNK,2008-Q4,4.266667
446,DNK,2009-Q1,5.233333
447,DNK,2009-Q2,6.3
448,DNK,2009-Q3,6.766667
449,DNK,2009-Q4,7.3
450,DNK,2010-Q1,7.633333
451,DNK,2010-Q2,7.8
452,DNK,2010-Q3,7.7
453,DNK,2010-Q4,7.8333330000000005
454,DNK,2011-Q1,7.8333330000000005
455,DNK,2011-Q2,7.566667
456,DNK,2011-Q3,7.7
457,DNK,2011-Q4,7.933333
458,DNK,2012-Q1,7.8333330000000005
459,DNK,2012-Q2,8.1
460,DNK,2012-Q3,7.8
461,DNK,2012-Q4,7.5
462,DNK,2013-Q1,7.6
463,DNK,2013-Q2,7.4
464,DNK,2013-Q3,7.3
465,DNK,2013-Q4,7.233333
466,DNK,2014-Q1,7.0
467,DNK,2014-Q2,6.766667
468,DNK,2014-Q3,6.9
469,DNK,2014-Q4,6.733333
470,DNK,2015-Q1,6.5
471,DNK,2015-Q2,6.4
472,DNK,2015-Q3,6.2
473,DNK,2015-Q4,6.1
474,DNK,2016-Q1,6.0
475,DNK,2016-Q2,6.066667
476,DNK,2016-Q3,6.033333
477,DNK,2016-Q4,5.966667
478,DNK,2017-Q1,6.1
479,DNK,2017-Q2,5.866667
480,DNK,2017-Q3,5.8333330000000005
481,DNK,2017-Q4,5.466667
482,DNK,2018-Q1,5.1666669999999995
483,DNK,2018-Q2,5.2
484,DNK,2018-Q3,4.966667
485,DNK,2018-Q4,5.066667
486,DNK,2019-Q1,5.266667
487,DNK,2019-Q2,4.933333
488,DNK,2019-Q3,4.933333
489,DNK,2019-Q4,5.066667
490,DNK,2020-Q1,4.866667
491,DNK,2020-Q2,5.466667
492,FIN,2000-Q1,10.16667
493,FIN,2000-Q2,9.8
494,FIN,2000-Q3,9.6
495,FIN,2000-Q4,9.4
496,FIN,2001-Q1,9.233334
497,FIN,2001-Q2,9.133333
498,FIN,2001-Q3,9.133333
499,FIN,2001-Q4,9.133333
500,FIN,2002-Q1,9.1
501,FIN,2002-Q2,9.1
502,FIN,2002-Q3,9.1
503,FIN,2002-Q4,9.0
504,FIN,2003-Q1,8.933333
505,FIN,2003-Q2,9.133333
506,FIN,2003-Q3,8.933333
507,FIN,2003-Q4,8.966666
508,FIN,2004-Q1,9.0
509,FIN,2004-Q2,8.966666
510,FIN,2004-Q3,8.7
511,FIN,2004-Q4,8.666667
512,FIN,2005-Q1,8.6
513,FIN,2005-Q2,8.366667
514,FIN,2005-Q3,8.2
515,FIN,2005-Q4,8.1
516,FIN,2006-Q1,7.966667
517,FIN,2006-Q2,7.766667
518,FIN,2006-Q3,7.6
519,FIN,2006-Q4,7.3333330000000005
520,FIN,2007-Q1,7.1
521,FIN,2007-Q2,6.866667
522,FIN,2007-Q3,6.8
523,FIN,2007-Q4,6.6
524,FIN,2008-Q1,6.366667
525,FIN,2008-Q2,6.3
526,FIN,2008-Q3,6.4
527,FIN,2008-Q4,6.7
528,FIN,2009-Q1,7.3
529,FIN,2009-Q2,8.0
530,FIN,2009-Q3,8.366667
531,FIN,2009-Q4,8.6
532,FIN,2010-Q1,8.6
533,FIN,2010-Q2,8.433333
534,FIN,2010-Q3,8.3
535,FIN,2010-Q4,8.1
536,FIN,2011-Q1,8.0
537,FIN,2011-Q2,7.8
538,FIN,2011-Q3,7.733333
539,FIN,2011-Q4,7.633333
540,FIN,2012-Q1,7.6
541,FIN,2012-Q2,7.733333
542,FIN,2012-Q3,7.8
543,FIN,2012-Q4,7.866667
544,FIN,2013-Q1,8.066667
545,FIN,2013-Q2,8.033334
546,FIN,2013-Q3,8.1
547,FIN,2013-Q4,8.366667
548,FIN,2014-Q1,8.433333
549,FIN,2014-Q2,8.566667
550,FIN,2014-Q3,8.8
551,FIN,2014-Q4,9.0
552,FIN,2015-Q1,9.133333
553,FIN,2015-Q2,9.3
554,FIN,2015-Q3,9.4
555,FIN,2015-Q4,9.333333
556,FIN,2016-Q1,9.133333
557,FIN,2016-Q2,8.933333
558,FIN,2016-Q3,8.733334
559,FIN,2016-Q4,8.7
560,FIN,2017-Q1,8.8
561,FIN,2017-Q2,8.7
562,FIN,2017-Q3,8.466666
563,FIN,2017-Q4,8.366667
564,FIN,2018-Q1,8.033334
565,FIN,2018-Q2,7.566667
566,FIN,2018-Q3,7.2
567,FIN,2018-Q4,6.9
568,FIN,2019-Q1,6.8
569,FIN,2019-Q2,6.8
570,FIN,2019-Q3,6.9
571,FIN,2019-Q4,6.8333330000000005
572,FIN,2020-Q1,6.9
573,FIN,2020-Q2,7.4
574,FRA,2000-Q1,10.23333
575,FRA,2000-Q2,9.7
576,FRA,2000-Q3,9.266666
577,FRA,2000-Q4,8.9
578,FRA,2001-Q1,8.7
579,FRA,2001-Q2,8.733334
580,FRA,2001-Q3,8.8
581,FRA,2001-Q4,8.8
582,FRA,2002-Q1,8.766666
583,FRA,2002-Q2,8.633333
584,FRA,2002-Q3,8.6
585,FRA,2002-Q4,8.566667
586,FRA,2003-Q1,8.3
587,FRA,2003-Q2,8.433333
588,FRA,2003-Q3,8.5
589,FRA,2003-Q4,8.8
590,FRA,2004-Q1,8.8
591,FRA,2004-Q2,8.8
592,FRA,2004-Q3,8.8
593,FRA,2004-Q4,8.9
594,FRA,2005-Q1,8.7
595,FRA,2005-Q2,8.866667
596,FRA,2005-Q3,8.933333
597,FRA,2005-Q4,9.066667
598,FRA,2006-Q1,9.1
599,FRA,2006-Q2,8.933333
600,FRA,2006-Q3,8.833333
601,FRA,2006-Q4,8.433333
602,FRA,2007-Q1,8.4
603,FRA,2007-Q2,8.1
604,FRA,2007-Q3,7.933333
605,FRA,2007-Q4,7.5
606,FRA,2008-Q1,7.266667
607,FRA,2008-Q2,7.3
608,FRA,2008-Q3,7.466667
609,FRA,2008-Q4,7.8
610,FRA,2009-Q1,8.566667
611,FRA,2009-Q2,9.066667
612,FRA,2009-Q3,9.2
613,FRA,2009-Q4,9.5
614,FRA,2010-Q1,9.3
615,FRA,2010-Q2,9.266666
616,FRA,2010-Q3,9.233334
617,FRA,2010-Q4,9.2
618,FRA,2011-Q1,9.1
619,FRA,2011-Q2,9.133333
620,FRA,2011-Q3,9.2
621,FRA,2011-Q4,9.366667
622,FRA,2012-Q1,9.5
623,FRA,2012-Q2,9.666667
624,FRA,2012-Q3,9.8
625,FRA,2012-Q4,10.1
626,FRA,2013-Q1,10.33333
627,FRA,2013-Q2,10.4
628,FRA,2013-Q3,10.26667
629,FRA,2013-Q4,10.2
630,FRA,2014-Q1,10.2
631,FRA,2014-Q2,10.2
632,FRA,2014-Q3,10.3
633,FRA,2014-Q4,10.43333
634,FRA,2015-Q1,10.4
635,FRA,2015-Q2,10.5
636,FRA,2015-Q3,10.33333
637,FRA,2015-Q4,10.23333
638,FRA,2016-Q1,10.23333
639,FRA,2016-Q2,10.03333
640,FRA,2016-Q3,9.866667
641,FRA,2016-Q4,10.03333
642,FRA,2017-Q1,9.6
643,FRA,2017-Q2,9.5
644,FRA,2017-Q3,9.533334
645,FRA,2017-Q4,9.066667
646,FRA,2018-Q1,9.2
647,FRA,2018-Q2,9.066667
648,FRA,2018-Q3,9.0
649,FRA,2018-Q4,8.833333
650,FRA,2019-Q1,8.666667
651,FRA,2019-Q2,8.5
652,FRA,2019-Q3,8.466666
653,FRA,2019-Q4,8.233334
654,FRA,2020-Q1,7.733333
655,FRA,2020-Q2,7.1
656,DEU,2000-Q1,8.133333
657,DEU,2000-Q2,8.0
658,DEU,2000-Q3,7.9
659,DEU,2000-Q4,7.766667
660,DEU,2001-Q1,7.6666669999999995
661,DEU,2001-Q2,7.6666669999999995
662,DEU,2001-Q3,7.8333330000000005
663,DEU,2001-Q4,8.033334
664,DEU,2002-Q1,8.166667
665,DEU,2002-Q2,8.4
666,DEU,2002-Q3,8.733334
667,DEU,2002-Q4,9.1
668,DEU,2003-Q1,9.5
669,DEU,2003-Q2,9.733334
670,DEU,2003-Q3,9.8
671,DEU,2003-Q4,9.8
672,DEU,2004-Q1,10.06667
673,DEU,2004-Q2,10.3
674,DEU,2004-Q3,10.36667
675,DEU,2004-Q4,10.6
676,DEU,2005-Q1,10.83333
677,DEU,2005-Q2,11.2
678,DEU,2005-Q3,11.16667
679,DEU,2005-Q4,10.83333
680,DEU,2006-Q1,10.5
681,DEU,2006-Q2,10.2
682,DEU,2006-Q3,9.9
683,DEU,2006-Q4,9.566667
684,DEU,2007-Q1,9.033334
685,DEU,2007-Q2,8.6
686,DEU,2007-Q3,8.433333
687,DEU,2007-Q4,8.2
688,DEU,2008-Q1,7.8
689,DEU,2008-Q2,7.5
690,DEU,2008-Q3,7.133333
691,DEU,2008-Q4,7.1
692,DEU,2009-Q1,7.466667
693,DEU,2009-Q2,7.766667
694,DEU,2009-Q3,7.8333330000000005
695,DEU,2009-Q4,7.6
696,DEU,2010-Q1,7.3333330000000005
697,DEU,2010-Q2,7.033333
698,DEU,2010-Q3,6.766667
699,DEU,2010-Q4,6.6
700,DEU,2011-Q1,6.233333
701,DEU,2011-Q2,5.9
702,DEU,2011-Q3,5.733333
703,DEU,2011-Q4,5.566667
704,DEU,2012-Q1,5.433333
705,DEU,2012-Q2,5.4
706,DEU,2012-Q3,5.3333330000000005
707,DEU,2012-Q4,5.3
708,DEU,2013-Q1,5.4
709,DEU,2013-Q2,5.266667
710,DEU,2013-Q3,5.2
711,DEU,2013-Q4,5.1
